Game Number,AI1 [RANDOM] Wins,AI1 [RANDOM] Losses,AI1 [RANDOM] Draws,AI1 [RANDOM] Win Percentage,AI1 [RANDOM] Cumulative Game Reward,AI1 [RANDOM] Reward/Game Average,AI2 [QL] Wins,AI2 [QL] Losses,AI2 [QL] Draws,AI2 [QL] Win Percentage,AI2 [QL] Cumulative Game Reward,AI2 [QL] Reward/Game Average
1164,225,935,4,0.193,-161900,-139.089,935,225,4,0.803,161900,139.089
1165,225,936,4,0.193,-162100,-139.142,936,225,4,0.803,162100,139.142
1166,225,937,4,0.193,-162500,-139.365,937,225,4,0.804,162500,139.365
1167,225,938,4,0.193,-162700,-139.417,938,225,4,0.804,162700,139.417
1168,225,939,4,0.193,-162900,-139.469,939,225,4,0.804,162900,139.469
1169,225,940,4,0.192,-163000,-139.435,940,225,4,0.804,163000,139.435
1170,225,941,4,0.192,-163200,-139.487,941,225,4,0.804,163200,139.487
1171,225,942,4,0.192,-163400,-139.539,942,225,4,0.804,163400,139.539
1172,225,943,4,0.192,-163500,-139.505,943,225,4,0.805,163500,139.505
1173,225,944,4,0.192,-163900,-139.727,944,225,4,0.805,163900,139.727
1174,225,945,4,0.192,-164100,-139.779,945,225,4,0.805,164100,139.779
1175,225,946,4,0.191,-164500,-140,946,225,4,0.805,164500,140
1176,225,947,4,0.191,-164700,-140.051,947,225,4,0.805,164700,140.051
1177,225,948,4,0.191,-164900,-140.102,948,225,4,0.805,164900,140.102
1178,225,949,4,0.191,-165200,-140.238,949,225,4,0.806,165200,140.238
1179,225,950,4,0.191,-165300,-140.204,950,225,4,0.806,165300,140.204
1180,225,951,4,0.191,-165500,-140.254,951,225,4,0.806,165500,140.254
1181,225,952,4,0.191,-165600,-140.22,952,225,4,0.806,165600,140.22
1182,225,953,4,0.19,-165800,-140.271,953,225,4,0.806,165800,140.271
1183,225,954,4,0.19,-166000,-140.321,954,225,4,0.806,166000,140.321
1184,225,955,4,0.19,-166200,-140.372,955,225,4,0.807,166200,140.372
1185,225,956,4,0.19,-166600,-140.591,956,225,4,0.807,166600,140.591
1186,225,957,4,0.19,-166900,-140.725,957,225,4,0.807,166900,140.725
1187,225,958,4,0.19,-167200,-140.859,958,225,4,0.807,167200,140.859
1188,225,959,4,0.189,-167300,-140.825,959,225,4,0.807,167300,140.825
1189,225,960,4,0.189,-167500,-140.875,960,225,4,0.807,167500,140.875
1190,225,961,4,0.189,-167600,-140.84,961,225,4,0.808,167600,140.84
1191,225,962,4,0.189,-167800,-140.89,962,225,4,0.808,167800,140.89
1192,225,963,4,0.189,-168000,-140.94,963,225,4,0.808,168000,140.94
1193,225,964,4,0.189,-168200,-140.989,964,225,4,0.808,168200,140.989
1194,225,965,4,0.188,-168300,-140.955,965,225,4,0.808,168300,140.955
1195,225,966,4,0.188,-168400,-140.921,966,225,4,0.808,168400,140.921
1196,225,967,4,0.188,-168600,-140.97,967,225,4,0.809,168600,140.97
1197,225,968,4,0.188,-168800,-141.019,968,225,4,0.809,168800,141.019
1198,225,969,4,0.188,-169000,-141.068,969,225,4,0.809,169000,141.068
1199,226,969,4,0.188,-168600,-140.617,969,226,4,0.808,168600,140.617
1200,226,970,4,0.188,-168700,-140.583,970,226,4,0.808,168700,140.583
1201,226,971,4,0.188,-168900,-140.633,971,226,4,0.808,168900,140.633
1202,226,972,4,0.188,-169100,-140.682,972,226,4,0.809,169100,140.682
1203,226,973,4,0.188,-169400,-140.815,973,226,4,0.809,169400,140.815
1204,226,974,4,0.188,-169800,-141.03,974,226,4,0.809,169800,141.03
1205,226,975,4,0.188,-170000,-141.079,975,226,4,0.809,170000,141.079
1206,226,976,4,0.187,-170200,-141.128,976,226,4,0.809,170200,141.128
1207,226,977,4,0.187,-170500,-141.259,977,226,4,0.809,170500,141.259
1208,226,978,4,0.187,-170600,-141.225,978,226,4,0.81,170600,141.225
1209,226,979,4,0.187,-170800,-141.274,979,226,4,0.81,170800,141.274
1210,226,980,4,0.187,-171100,-141.405,980,226,4,0.81,171100,141.405
1211,226,981,4,0.187,-171300,-141.453,981,226,4,0.81,171300,141.453
1212,226,982,4,0.186,-171500,-141.502,982,226,4,0.81,171500,141.502
1213,226,983,4,0.186,-171700,-141.55,983,226,4,0.81,171700,141.55
1214,226,984,4,0.186,-172100,-141.763,984,226,4,0.811,172100,141.763
1215,226,985,4,0.186,-172300,-141.811,985,226,4,0.811,172300,141.811
1216,227,985,4,0.187,-172000,-141.447,985,227,4,0.81,172000,141.447
1217,227,986,4,0.187,-172100,-141.413,986,227,4,0.81,172100,141.413
1218,228,986,4,0.187,-171800,-141.051,986,228,4,0.81,171800,141.051
1219,228,987,4,0.187,-172100,-141.181,987,228,4,0.81,172100,141.181
1220,228,988,4,0.187,-172400,-141.311,988,228,4,0.81,172400,141.311
1221,228,989,4,0.187,-172600,-141.36,989,228,4,0.81,172600,141.36
1222,228,990,4,0.187,-172800,-141.408,990,228,4,0.81,172800,141.408
1223,228,991,4,0.186,-173000,-141.455,991,228,4,0.81,173000,141.455
1224,228,992,4,0.186,-173200,-141.503,992,228,4,0.81,173200,141.503
1225,228,993,4,0.186,-173400,-141.551,993,228,4,0.811,173400,141.551
1226,228,994,4,0.186,-173700,-141.68,994,228,4,0.811,173700,141.68
1227,228,995,4,0.186,-173900,-141.728,995,228,4,0.811,173900,141.728
1228,229,995,4,0.186,-173500,-141.287,995,229,4,0.81,173500,141.287
1229,229,996,4,0.186,-173700,-141.334,996,229,4,0.81,173700,141.334
1230,229,997,4,0.186,-174100,-141.545,997,229,4,0.811,174100,141.545
1231,229,998,4,0.186,-174400,-141.673,998,229,4,0.811,174400,141.673
1232,229,999,4,0.186,-174500,-141.64,999,229,4,0.811,174500,141.64
1233,229,1000,4,0.186,-174700,-141.687,1000,229,4,0.811,174700,141.687
1234,229,1001,4,0.186,-175100,-141.896,1001,229,4,0.811,175100,141.896
1235,229,1002,4,0.185,-175300,-141.943,1002,229,4,0.811,175300,141.943
1236,229,1003,4,0.185,-175600,-142.071,1003,229,4,0.811,175600,142.071
1237,229,1004,4,0.185,-175800,-142.118,1004,229,4,0.812,175800,142.118
1238,229,1005,4,0.185,-176000,-142.165,1005,229,4,0.812,176000,142.165
1239,229,1006,4,0.185,-176200,-142.211,1006,229,4,0.812,176200,142.211
1240,229,1007,4,0.185,-176400,-142.258,1007,229,4,0.812,176400,142.258
1241,229,1008,4,0.185,-176700,-142.385,1008,229,4,0.812,176700,142.385
1242,229,1009,4,0.184,-177100,-142.593,1009,229,4,0.812,177100,142.593
1243,229,1010,4,0.184,-177300,-142.639,1010,229,4,0.813,177300,142.639
1244,229,1011,4,0.184,-177700,-142.846,1011,229,4,0.813,177700,142.846
1245,230,1011,4,0.185,-177400,-142.49,1011,230,4,0.812,177400,142.49
1246,230,1012,4,0.185,-177800,-142.697,1012,230,4,0.812,177800,142.697
1247,230,1013,4,0.184,-178000,-142.743,1013,230,4,0.812,178000,142.743
1248,230,1014,4,0.184,-178200,-142.788,1014,230,4,0.812,178200,142.788
1249,230,1015,4,0.184,-178600,-142.994,1015,230,4,0.813,178600,142.994
1250,230,1016,4,0.184,-179000,-143.2,1016,230,4,0.813,179000,143.2
1251,230,1017,4,0.184,-179200,-143.245,1017,230,4,0.813,179200,143.245
1252,230,1018,4,0.184,-179600,-143.45,1018,230,4,0.813,179600,143.45
1253,230,1019,4,0.184,-180000,-143.655,1019,230,4,0.813,180000,143.655
1254,230,1020,4,0.183,-180100,-143.62,1020,230,4,0.813,180100,143.62
1255,230,1021,4,0.183,-180300,-143.665,1021,230,4,0.814,180300,143.665
1256,230,1022,4,0.183,-180500,-143.71,1022,230,4,0.814,180500,143.71
1257,230,1023,4,0.183,-180600,-143.675,1023,230,4,0.814,180600,143.675
1258,230,1024,4,0.183,-180800,-143.72,1024,230,4,0.814,180800,143.72
1259,230,1025,4,0.183,-181000,-143.765,1025,230,4,0.814,181000,143.765
1260,230,1026,4,0.183,-181100,-143.73,1026,230,4,0.814,181100,143.73
1261,230,1027,4,0.182,-181200,-143.695,1027,230,4,0.814,181200,143.695
1262,230,1028,4,0.182,-181400,-143.74,1028,230,4,0.815,181400,143.74
1263,230,1029,4,0.182,-181800,-143.943,1029,230,4,0.815,181800,143.943
1264,231,1029,4,0.183,-181400,-143.513,1029,231,4,0.814,181400,143.513
1265,231,1030,4,0.183,-181700,-143.636,1030,231,4,0.814,181700,143.636
1266,231,1031,4,0.182,-182000,-143.76,1031,231,4,0.814,182000,143.76
1267,231,1032,4,0.182,-182200,-143.804,1032,231,4,0.815,182200,143.804
1268,231,1033,4,0.182,-182400,-143.849,1033,231,4,0.815,182400,143.849
1269,231,1034,4,0.182,-182800,-144.05,1034,231,4,0.815,182800,144.05
1270,231,1035,4,0.182,-183100,-144.173,1035,231,4,0.815,183100,144.173
1271,231,1036,4,0.182,-183400,-144.296,1036,231,4,0.815,183400,144.296
1272,231,1037,4,0.182,-183500,-144.261,1037,231,4,0.815,183500,144.261
1273,231,1038,4,0.181,-184100,-144.619,1038,231,4,0.815,184100,144.619
1274,231,1039,4,0.181,-184500,-144.819,1039,231,4,0.816,184500,144.819
1275,231,1040,4,0.181,-184800,-144.941,1040,231,4,0.816,184800,144.941
1276,231,1041,4,0.181,-185000,-144.984,1041,231,4,0.816,185000,144.984
1277,231,1042,4,0.181,-185200,-145.027,1042,231,4,0.816,185200,145.027
1278,231,1043,4,0.181,-185300,-144.992,1043,231,4,0.816,185300,144.992
1279,231,1044,4,0.181,-185400,-144.957,1044,231,4,0.816,185400,144.957
1280,231,1045,4,0.18,-185500,-144.922,1045,231,4,0.816,185500,144.922
1281,231,1046,4,0.18,-185700,-144.965,1046,231,4,0.817,185700,144.965
1282,231,1047,4,0.18,-185800,-144.93,1047,231,4,0.817,185800,144.93
1283,231,1048,4,0.18,-186000,-144.973,1048,231,4,0.817,186000,144.973
1284,231,1049,4,0.18,-186100,-144.938,1049,231,4,0.817,186100,144.938
1285,231,1050,4,0.18,-186200,-144.903,1050,231,4,0.817,186200,144.903
1286,231,1051,4,0.18,-186600,-145.101,1051,231,4,0.817,186600,145.101
1287,231,1052,4,0.179,-187000,-145.299,1052,231,4,0.817,187000,145.299
1288,231,1053,4,0.179,-187200,-145.342,1053,231,4,0.818,187200,145.342
1289,231,1054,4,0.179,-187400,-145.384,1054,231,4,0.818,187400,145.384
1290,231,1055,4,0.179,-187600,-145.426,1055,231,4,0.818,187600,145.426
1291,231,1056,4,0.179,-187900,-145.546,1056,231,4,0.818,187900,145.546
1292,231,1057,4,0.179,-188000,-145.511,1057,231,4,0.818,188000,145.511
1293,232,1057,4,0.179,-187800,-145.244,1057,232,4,0.817,187800,145.244
1294,232,1058,4,0.179,-188200,-145.44,1058,232,4,0.818,188200,145.44
1295,232,1059,4,0.179,-188300,-145.405,1059,232,4,0.818,188300,145.405
1296,233,1059,4,0.18,-187900,-144.985,1059,233,4,0.817,187900,144.985
1297,233,1060,4,0.18,-188300,-145.181,1060,233,4,0.817,188300,145.181
1298,233,1061,4,0.18,-188600,-145.3,1061,233,4,0.817,188600,145.3
1299,233,1062,4,0.179,-188800,-145.343,1062,233,4,0.818,188800,145.343
1300,234,1062,4,0.18,-188600,-145.077,1062,234,4,0.817,188600,145.077
1301,234,1063,4,0.18,-189000,-145.273,1063,234,4,0.817,189000,145.273
1302,234,1064,4,0.18,-189200,-145.315,1064,234,4,0.817,189200,145.315
1303,234,1065,4,0.18,-189800,-145.664,1065,234,4,0.817,189800,145.664
1304,234,1066,4,0.179,-190000,-145.706,1066,234,4,0.817,190000,145.706
1305,234,1067,4,0.179,-190100,-145.67,1067,234,4,0.818,190100,145.67
1306,234,1068,4,0.179,-190400,-145.789,1068,234,4,0.818,190400,145.789
1307,234,1069,4,0.179,-190600,-145.83,1069,234,4,0.818,190600,145.83
1308,234,1070,4,0.179,-190800,-145.872,1070,234,4,0.818,190800,145.872
1309,234,1071,4,0.179,-191000,-145.913,1071,234,4,0.818,191000,145.913
1310,234,1072,4,0.179,-191300,-146.031,1072,234,4,0.818,191300,146.031
1311,234,1073,4,0.178,-191500,-146.072,1073,234,4,0.818,191500,146.072
1312,234,1074,4,0.178,-191800,-146.189,1074,234,4,0.819,191800,146.189
1313,234,1075,4,0.178,-192200,-146.382,1075,234,4,0.819,192200,146.382
1314,234,1076,4,0.178,-192500,-146.499,1076,234,4,0.819,192500,146.499
1315,234,1077,4,0.178,-192700,-146.54,1077,234,4,0.819,192700,146.54
1316,234,1078,4,0.178,-192900,-146.581,1078,234,4,0.819,192900,146.581
1317,234,1079,4,0.178,-193000,-146.545,1079,234,4,0.819,193000,146.545
1318,234,1080,4,0.178,-193300,-146.662,1080,234,4,0.819,193300,146.662
1319,234,1081,4,0.177,-193700,-146.854,1081,234,4,0.82,193700,146.854
1320,234,1082,4,0.177,-193900,-146.894,1082,234,4,0.82,193900,146.894
1321,234,1083,4,0.177,-194300,-147.086,1083,234,4,0.82,194300,147.086
1322,234,1084,4,0.177,-194700,-147.277,1084,234,4,0.82,194700,147.277
1323,234,1085,4,0.177,-195100,-147.468,1085,234,4,0.82,195100,147.468
1324,234,1086,4,0.177,-195200,-147.432,1086,234,4,0.82,195200,147.432
1325,234,1087,4,0.177,-195600,-147.623,1087,234,4,0.82,195600,147.623
1326,234,1088,4,0.176,-195700,-147.587,1088,234,4,0.821,195700,147.587
1327,234,1089,4,0.176,-195800,-147.551,1089,234,4,0.821,195800,147.551
1328,234,1090,4,0.176,-196200,-147.741,1090,234,4,0.821,196200,147.741
1329,234,1091,4,0.176,-196600,-147.931,1091,234,4,0.821,196600,147.931
1330,234,1092,4,0.176,-196800,-147.97,1092,234,4,0.821,196800,147.97
1331,234,1093,4,0.176,-197000,-148.009,1093,234,4,0.821,197000,148.009
1332,234,1094,4,0.176,-197100,-147.973,1094,234,4,0.821,197100,147.973
1333,234,1095,4,0.176,-197200,-147.937,1095,234,4,0.821,197200,147.937
1334,234,1096,4,0.175,-197400,-147.976,1096,234,4,0.822,197400,147.976
1335,234,1096,5,0.175,-197400,-147.865,1096,234,5,0.821,197400,147.865
1336,234,1097,5,0.175,-197600,-147.904,1097,234,5,0.821,197600,147.904
1337,234,1098,5,0.175,-198000,-148.093,1098,234,5,0.821,198000,148.093
1338,234,1099,5,0.175,-198400,-148.281,1099,234,5,0.821,198400,148.281
1339,234,1100,5,0.175,-198500,-148.245,1100,234,5,0.822,198500,148.245
1340,234,1101,5,0.175,-198900,-148.433,1101,234,5,0.822,198900,148.433
1341,235,1101,5,0.175,-198300,-147.875,1101,235,5,0.821,198300,147.875
1342,235,1102,5,0.175,-198500,-147.914,1102,235,5,0.821,198500,147.914
1343,235,1103,5,0.175,-198600,-147.878,1103,235,5,0.821,198600,147.878
1344,235,1104,5,0.175,-198700,-147.842,1104,235,5,0.821,198700,147.842
1345,235,1105,5,0.175,-198800,-147.807,1105,235,5,0.822,198800,147.807
1346,235,1106,5,0.175,-199100,-147.92,1106,235,5,0.822,199100,147.92
1347,235,1107,5,0.174,-199400,-148.033,1107,235,5,0.822,199400,148.033
1348,235,1108,5,0.174,-199600,-148.071,1108,235,5,0.822,199600,148.071
1349,235,1109,5,0.174,-199800,-148.11,1109,235,5,0.822,199800,148.11
1350,235,1110,5,0.174,-200000,-148.148,1110,235,5,0.822,200000,148.148
1351,235,1111,5,0.174,-200200,-148.187,1111,235,5,0.822,200200,148.187
1352,235,1112,5,0.174,-200500,-148.299,1112,235,5,0.822,200500,148.299
1353,235,1113,5,0.174,-200600,-148.263,1113,235,5,0.823,200600,148.263
1354,235,1114,5,0.174,-200900,-148.375,1114,235,5,0.823,200900,148.375
1355,235,1115,5,0.173,-201000,-148.339,1115,235,5,0.823,201000,148.339
1356,235,1116,5,0.173,-201400,-148.525,1116,235,5,0.823,201400,148.525
1357,235,1117,5,0.173,-201800,-148.71,1117,235,5,0.823,201800,148.71
1358,235,1118,5,0.173,-202200,-148.895,1118,235,5,0.823,202200,148.895
1359,235,1119,5,0.173,-202300,-148.859,1119,235,5,0.823,202300,148.859
1360,235,1120,5,0.173,-202700,-149.044,1120,235,5,0.824,202700,149.044
1361,235,1121,5,0.173,-203100,-149.229,1121,235,5,0.824,203100,149.229
1362,235,1122,5,0.173,-203300,-149.266,1122,235,5,0.824,203300,149.266
1363,235,1123,5,0.172,-203500,-149.303,1123,235,5,0.824,203500,149.303
1364,235,1124,5,0.172,-203800,-149.413,1124,235,5,0.824,203800,149.413
1365,235,1125,5,0.172,-204000,-149.451,1125,235,5,0.824,204000,149.451
1366,235,1126,5,0.172,-204400,-149.634,1126,235,5,0.824,204400,149.634
1367,235,1127,5,0.172,-204700,-149.744,1127,235,5,0.824,204700,149.744
1368,235,1128,5,0.172,-204900,-149.781,1128,235,5,0.825,204900,149.781
1369,235,1129,5,0.172,-205100,-149.817,1129,235,5,0.825,205100,149.817
1370,235,1130,5,0.172,-205300,-149.854,1130,235,5,0.825,205300,149.854
1371,235,1131,5,0.171,-205600,-149.964,1131,235,5,0.825,205600,149.964
1372,235,1132,5,0.171,-206000,-150.146,1132,235,5,0.825,206000,150.146
1373,235,1133,5,0.171,-206200,-150.182,1133,235,5,0.825,206200,150.182
1374,235,1134,5,0.171,-206600,-150.364,1134,235,5,0.825,206600,150.364
1375,235,1135,5,0.171,-206800,-150.4,1135,235,5,0.825,206800,150.4
1376,235,1136,5,0.171,-207100,-150.509,1136,235,5,0.826,207100,150.509
1377,235,1137,5,0.171,-207300,-150.545,1137,235,5,0.826,207300,150.545
1378,235,1138,5,0.171,-207700,-150.726,1138,235,5,0.826,207700,150.726
1379,235,1139,5,0.17,-208000,-150.834,1139,235,5,0.826,208000,150.834
1380,235,1140,5,0.17,-208400,-151.014,1140,235,5,0.826,208400,151.014
1381,235,1141,5,0.17,-208600,-151.05,1141,235,5,0.826,208600,151.05
1382,236,1141,5,0.171,-208400,-150.796,1141,236,5,0.826,208400,150.796
1383,236,1142,5,0.171,-208600,-150.832,1142,236,5,0.826,208600,150.832
1384,236,1143,5,0.171,-208800,-150.867,1143,236,5,0.826,208800,150.867
1385,236,1144,5,0.17,-209000,-150.903,1144,236,5,0.826,209000,150.903
1386,236,1145,5,0.17,-209200,-150.938,1145,236,5,0.826,209200,150.938
1387,237,1145,5,0.171,-208900,-150.613,1145,237,5,0.826,208900,150.613
1388,237,1146,5,0.171,-209100,-150.648,1146,237,5,0.826,209100,150.648
1389,237,1147,5,0.171,-209400,-150.756,1147,237,5,0.826,209400,150.756
1390,237,1148,5,0.171,-209500,-150.719,1148,237,5,0.826,209500,150.719
1391,237,1149,5,0.17,-209900,-150.899,1149,237,5,0.826,209900,150.899
1392,237,1150,5,0.17,-210200,-151.006,1150,237,5,0.826,210200,151.006
1393,237,1151,5,0.17,-210400,-151.041,1151,237,5,0.826,210400,151.041
1394,237,1152,5,0.17,-210600,-151.076,1152,237,5,0.826,210600,151.076
1395,237,1153,5,0.17,-210800,-151.111,1153,237,5,0.827,210800,151.111
1396,237,1154,5,0.17,-211200,-151.289,1154,237,5,0.827,211200,151.289
1397,237,1155,5,0.17,-211400,-151.324,1155,237,5,0.827,211400,151.324
1398,237,1156,5,0.17,-211800,-151.502,1156,237,5,0.827,211800,151.502
1399,237,1157,5,0.169,-212000,-151.537,1157,237,5,0.827,212000,151.537
1400,237,1158,5,0.169,-212200,-151.571,1158,237,5,0.827,212200,151.571
1401,237,1159,5,0.169,-212600,-151.749,1159,237,5,0.827,212600,151.749
1402,237,1160,5,0.169,-212900,-151.854,1160,237,5,0.827,212900,151.854
1403,237,1161,5,0.169,-213100,-151.889,1161,237,5,0.828,213100,151.889
1404,237,1162,5,0.169,-213200,-151.852,1162,237,5,0.828,213200,151.852
1405,237,1163,5,0.169,-213400,-151.886,1163,237,5,0.828,213400,151.886
1406,237,1164,5,0.169,-213700,-151.991,1164,237,5,0.828,213700,151.991
1407,237,1165,5,0.168,-214000,-152.097,1165,237,5,0.828,214000,152.097
1408,237,1166,5,0.168,-214100,-152.06,1166,237,5,0.828,214100,152.06
1409,237,1167,5,0.168,-214300,-152.094,1167,237,5,0.828,214300,152.094
1410,237,1168,5,0.168,-214500,-152.128,1168,237,5,0.828,214500,152.128
1411,238,1168,5,0.169,-214300,-151.878,1168,238,5,0.828,214300,151.878
1412,238,1169,5,0.169,-214700,-152.054,1169,238,5,0.828,214700,152.054
1413,238,1170,5,0.168,-215100,-152.229,1170,238,5,0.828,215100,152.229
1414,238,1171,5,0.168,-215400,-152.334,1171,238,5,0.828,215400,152.334
1415,238,1172,5,0.168,-215700,-152.438,1172,238,5,0.828,215700,152.438
1416,238,1173,5,0.168,-216100,-152.613,1173,238,5,0.828,216100,152.613
1417,238,1174,5,0.168,-216300,-152.646,1174,238,5,0.829,216300,152.646
1418,238,1175,5,0.168,-216600,-152.75,1175,238,5,0.829,216600,152.75
1419,239,1175,5,0.168,-216200,-152.361,1175,239,5,0.828,216200,152.361
1420,239,1176,5,0.168,-216400,-152.394,1176,239,5,0.828,216400,152.394
1421,239,1177,5,0.168,-216600,-152.428,1177,239,5,0.828,216600,152.428
1422,239,1178,5,0.168,-216800,-152.461,1178,239,5,0.828,216800,152.461
1423,239,1179,5,0.168,-217100,-152.565,1179,239,5,0.829,217100,152.565
1424,239,1180,5,0.168,-217500,-152.739,1180,239,5,0.829,217500,152.739
1425,239,1181,5,0.168,-217700,-152.772,1181,239,5,0.829,217700,152.772
1426,239,1182,5,0.168,-218100,-152.945,1182,239,5,0.829,218100,152.945
1427,239,1183,5,0.167,-218300,-152.978,1183,239,5,0.829,218300,152.978
1428,239,1184,5,0.167,-218500,-153.011,1184,239,5,0.829,218500,153.011
1429,239,1185,5,0.167,-218700,-153.044,1185,239,5,0.829,218700,153.044
1430,239,1186,5,0.167,-218800,-153.007,1186,239,5,0.829,218800,153.007
1431,239,1187,5,0.167,-219200,-153.18,1187,239,5,0.829,219200,153.18
1432,239,1188,5,0.167,-219600,-153.352,1188,239,5,0.83,219600,153.352
1433,239,1189,5,0.167,-219800,-153.385,1189,239,5,0.83,219800,153.385
1434,240,1189,5,0.167,-219400,-152.999,1189,240,5,0.829,219400,152.999
1435,240,1190,5,0.167,-219600,-153.031,1190,240,5,0.829,219600,153.031
1436,240,1191,5,0.167,-220000,-153.203,1191,240,5,0.829,220000,153.203
1437,240,1192,5,0.167,-220400,-153.375,1192,240,5,0.83,220400,153.375
1438,240,1193,5,0.167,-220600,-153.408,1193,240,5,0.83,220600,153.408
1439,240,1194,5,0.167,-221000,-153.579,1194,240,5,0.83,221000,153.579
1440,240,1195,5,0.167,-221400,-153.75,1195,240,5,0.83,221400,153.75
1441,240,1196,5,0.167,-221500,-153.713,1196,240,5,0.83,221500,153.713
1442,240,1197,5,0.166,-221700,-153.745,1197,240,5,0.83,221700,153.745
1443,240,1198,5,0.166,-222100,-153.915,1198,240,5,0.83,222100,153.915
1444,240,1199,5,0.166,-222300,-153.947,1199,240,5,0.83,222300,153.947
1445,240,1200,5,0.166,-222700,-154.118,1200,240,5,0.83,222700,154.118
1446,240,1201,5,0.166,-222800,-154.08,1201,240,5,0.831,222800,154.08
1447,240,1202,5,0.166,-223000,-154.112,1202,240,5,0.831,223000,154.112
1448,240,1203,5,0.166,-223300,-154.213,1203,240,5,0.831,223300,154.213
1449,240,1204,5,0.166,-223700,-154.382,1204,240,5,0.831,223700,154.382
1450,240,1205,5,0.166,-223900,-154.414,1205,240,5,0.831,223900,154.414
1451,240,1206,5,0.165,-224100,-154.445,1206,240,5,0.831,224100,154.445
1452,240,1207,5,0.165,-224300,-154.477,1207,240,5,0.831,224300,154.477
1453,240,1208,5,0.165,-224500,-154.508,1208,240,5,0.831,224500,154.508
1454,240,1209,5,0.165,-224600,-154.47,1209,240,5,0.831,224600,154.47
1455,240,1210,5,0.165,-224900,-154.57,1210,240,5,0.832,224900,154.57
1456,240,1211,5,0.165,-225100,-154.602,1211,240,5,0.832,225100,154.602
1457,240,1212,5,0.165,-225500,-154.77,1212,240,5,0.832,225500,154.77
1458,240,1213,5,0.165,-225900,-154.938,1213,240,5,0.832,225900,154.938
1459,240,1214,5,0.164,-226200,-155.038,1214,240,5,0.832,226200,155.038
