Game Number,AI1 [NB] Wins,AI1 [NB] Losses,AI1 [NB] Draws,AI1 [NB] Win Percentage,AI1 [NB] Cumulative Game Reward,AI1 [NB] Reward/Game Average,AI2 [QL] Wins,AI2 [QL] Losses,AI2 [QL] Draws,AI2 [QL] Win Percentage,AI2 [QL] Cumulative Game Reward,AI2 [QL] Reward/Game Average
1152,514,595,43,0.446,400,0.347,595,514,43,0.516,-400,-0.347
1153,515,595,43,0.447,1000,0.867,595,515,43,0.516,-1000,-0.867
1154,515,596,43,0.446,600,0.52,596,515,43,0.516,-600,-0.52
1155,516,596,43,0.447,1200,1.039,596,516,43,0.516,-1200,-1.039
1156,516,597,43,0.446,800,0.692,597,516,43,0.516,-800,-0.692
1157,516,598,43,0.446,600,0.519,598,516,43,0.517,-600,-0.519
1158,516,599,43,0.446,400,0.345,599,516,43,0.517,-400,-0.345
1159,516,600,43,0.445,0,0,600,516,43,0.518,0,0
1160,517,600,43,0.446,200,0.172,600,517,43,0.517,-200,-0.172
1161,517,601,43,0.445,-200,-0.172,601,517,43,0.518,200,0.172
1162,517,602,43,0.445,-300,-0.258,602,517,43,0.518,300,0.258
1163,517,603,43,0.445,-500,-0.43,603,517,43,0.518,500,0.43
1164,517,604,43,0.444,-900,-0.773,604,517,43,0.519,900,0.773
1165,517,605,43,0.444,-1100,-0.944,605,517,43,0.519,1100,0.944
1166,518,605,43,0.444,-700,-0.6,605,518,43,0.519,700,0.6
1167,518,605,44,0.444,-700,-0.6,605,518,44,0.518,700,0.6
1168,519,605,44,0.444,-300,-0.257,605,519,44,0.518,300,0.257
1169,519,606,44,0.444,-700,-0.599,606,519,44,0.518,700,0.599
1170,519,607,44,0.444,-900,-0.769,607,519,44,0.519,900,0.769
1171,519,608,44,0.443,-1300,-1.11,608,519,44,0.519,1300,1.11
1172,520,608,44,0.444,-1000,-0.853,608,520,44,0.519,1000,0.853
1173,520,609,44,0.443,-1400,-1.194,609,520,44,0.519,1400,1.194
1174,521,609,44,0.444,-1100,-0.937,609,521,44,0.519,1100,0.937
1175,522,609,44,0.444,-900,-0.766,609,522,44,0.518,900,0.766
1176,523,609,44,0.445,-500,-0.425,609,523,44,0.518,500,0.425
1177,524,609,44,0.445,-100,-0.085,609,524,44,0.517,100,0.085
1178,524,610,44,0.445,-200,-0.17,610,524,44,0.518,200,0.17
1179,524,611,44,0.444,-600,-0.509,611,524,44,0.518,600,0.509
1180,525,611,44,0.445,-400,-0.339,611,525,44,0.518,400,0.339
1181,525,612,44,0.445,-1000,-0.847,612,525,44,0.518,1000,0.847
1182,526,612,44,0.445,-700,-0.592,612,526,44,0.518,700,0.592
1183,526,613,44,0.445,-800,-0.676,613,526,44,0.518,800,0.676
1184,527,613,44,0.445,-400,-0.338,613,527,44,0.518,400,0.338
1185,527,614,44,0.445,-600,-0.506,614,527,44,0.518,600,0.506
1186,528,614,44,0.445,-300,-0.253,614,528,44,0.518,300,0.253
1187,528,615,44,0.445,-500,-0.421,615,528,44,0.518,500,0.421
1188,528,616,44,0.444,-600,-0.505,616,528,44,0.519,600,0.505
1189,528,617,44,0.444,-800,-0.673,617,528,44,0.519,800,0.673
1190,528,618,44,0.444,-1000,-0.84,618,528,44,0.519,1000,0.84
1191,528,618,45,0.443,-1000,-0.84,618,528,45,0.519,1000,0.84
1192,528,619,45,0.443,-1200,-1.007,619,528,45,0.519,1200,1.007
1193,528,620,45,0.443,-1400,-1.174,620,528,45,0.52,1400,1.174
1194,529,620,45,0.443,-1000,-0.838,620,529,45,0.519,1000,0.838
1195,529,621,45,0.443,-1400,-1.172,621,529,45,0.52,1400,1.172
1196,530,621,45,0.443,-1000,-0.836,621,530,45,0.519,1000,0.836
1197,531,621,45,0.444,-600,-0.501,621,531,45,0.519,600,0.501
1198,532,621,45,0.444,-300,-0.25,621,532,45,0.518,300,0.25
1199,533,621,45,0.445,100,0.083,621,533,45,0.518,-100,-0.083
1200,533,622,45,0.444,-100,-0.083,622,533,45,0.518,100,0.083
1201,533,623,45,0.444,-300,-0.25,623,533,45,0.519,300,0.25
1202,534,623,45,0.444,100,0.083,623,534,45,0.518,-100,-0.083
1203,535,623,45,0.445,500,0.416,623,535,45,0.518,-500,-0.416
1204,536,623,45,0.445,700,0.581,623,536,45,0.517,-700,-0.581
1205,536,624,45,0.445,300,0.249,624,536,45,0.518,-300,-0.249
1206,536,625,45,0.444,100,0.083,625,536,45,0.518,-100,-0.083
1207,537,625,45,0.445,300,0.249,625,537,45,0.518,-300,-0.249
1208,537,626,45,0.445,100,0.083,626,537,45,0.518,-100,-0.083
1209,537,627,45,0.444,0,0,627,537,45,0.519,0,0
1210,537,628,45,0.444,-100,-0.083,628,537,45,0.519,100,0.083
1211,537,629,45,0.443,-200,-0.165,629,537,45,0.519,200,0.165
1212,537,630,45,0.443,-600,-0.495,630,537,45,0.52,600,0.495
1213,537,631,45,0.443,-800,-0.66,631,537,45,0.52,800,0.66
1214,538,631,45,0.443,-200,-0.165,631,538,45,0.52,200,0.165
1215,538,632,45,0.443,-400,-0.329,632,538,45,0.52,400,0.329
1216,539,632,45,0.443,0,0,632,539,45,0.52,0,0
1217,539,633,45,0.443,-400,-0.329,633,539,45,0.52,400,0.329
1218,540,633,45,0.443,-200,-0.164,633,540,45,0.52,200,0.164
1219,540,634,45,0.443,-400,-0.328,634,540,45,0.52,400,0.328
1220,541,634,45,0.443,0,0,634,541,45,0.52,0,0
1221,542,634,45,0.444,200,0.164,634,542,45,0.519,-200,-0.164
1222,542,635,45,0.444,0,0,635,542,45,0.52,0,0
1223,542,636,45,0.443,-400,-0.327,636,542,45,0.52,400,0.327
1224,543,636,45,0.444,-200,-0.163,636,543,45,0.52,200,0.163
1225,543,637,45,0.443,-600,-0.49,637,543,45,0.52,600,0.49
1226,544,637,45,0.444,-400,-0.326,637,544,45,0.52,400,0.326
1227,545,637,45,0.444,-200,-0.163,637,545,45,0.519,200,0.163
1228,545,638,45,0.444,-600,-0.489,638,545,45,0.52,600,0.489
1229,546,638,45,0.444,-300,-0.244,638,546,45,0.519,300,0.244
1230,546,639,45,0.444,-500,-0.407,639,546,45,0.52,500,0.407
1231,546,640,45,0.444,-700,-0.569,640,546,45,0.52,700,0.569
1232,547,640,45,0.444,-500,-0.406,640,547,45,0.519,500,0.406
1233,547,641,45,0.444,-700,-0.568,641,547,45,0.52,700,0.568
1234,547,642,45,0.443,-800,-0.648,642,547,45,0.52,800,0.648
1235,547,643,45,0.443,-1200,-0.972,643,547,45,0.521,1200,0.972
1236,547,644,45,0.443,-1600,-1.294,644,547,45,0.521,1600,1.294
1237,548,644,45,0.443,-1200,-0.97,644,548,45,0.521,1200,0.97
1238,548,645,45,0.443,-1400,-1.131,645,548,45,0.521,1400,1.131
1239,548,646,45,0.442,-1800,-1.453,646,548,45,0.521,1800,1.453
1240,549,646,45,0.443,-1600,-1.29,646,549,45,0.521,1600,1.29
1241,549,647,45,0.442,-1900,-1.531,647,549,45,0.521,1900,1.531
1242,550,647,45,0.443,-1700,-1.369,647,550,45,0.521,1700,1.369
1243,550,648,45,0.442,-2100,-1.689,648,550,45,0.521,2100,1.689
1244,551,648,45,0.443,-1700,-1.367,648,551,45,0.521,1700,1.367
1245,552,648,45,0.443,-1400,-1.124,648,552,45,0.52,1400,1.124
1246,552,649,45,0.443,-1600,-1.284,649,552,45,0.521,1600,1.284
1247,553,649,45,0.443,-1200,-0.962,649,553,45,0.52,1200,0.962
1248,553,650,45,0.443,-1400,-1.122,650,553,45,0.521,1400,1.122
1249,554,650,45,0.444,-1200,-0.961,650,554,45,0.52,1200,0.961
1250,554,651,45,0.443,-1600,-1.28,651,554,45,0.521,1600,1.28
1251,554,652,45,0.443,-1800,-1.439,652,554,45,0.521,1800,1.439
1252,554,652,46,0.442,-1800,-1.438,652,554,46,0.521,1800,1.438
1253,554,653,46,0.442,-1900,-1.516,653,554,46,0.521,1900,1.516
1254,555,653,46,0.443,-1500,-1.196,653,555,46,0.521,1500,1.196
1255,556,653,46,0.443,-1300,-1.036,653,556,46,0.52,1300,1.036
1256,556,654,46,0.443,-1500,-1.194,654,556,46,0.521,1500,1.194
1257,556,655,46,0.442,-1700,-1.352,655,556,46,0.521,1700,1.352
1258,557,655,46,0.443,-1400,-1.113,655,557,46,0.521,1400,1.113
1259,557,656,46,0.442,-1800,-1.43,656,557,46,0.521,1800,1.43
1260,557,657,46,0.442,-2000,-1.587,657,557,46,0.521,2000,1.587
1261,557,658,46,0.442,-2400,-1.903,658,557,46,0.522,2400,1.903
1262,558,658,46,0.442,-2200,-1.743,658,558,46,0.521,2200,1.743
1263,558,659,46,0.442,-2800,-2.217,659,558,46,0.522,2800,2.217
1264,558,660,46,0.441,-3200,-2.532,660,558,46,0.522,3200,2.532
1265,559,660,46,0.442,-3000,-2.372,660,559,46,0.522,3000,2.372
1266,559,661,46,0.442,-3200,-2.528,661,559,46,0.522,3200,2.528
1267,559,662,46,0.441,-3600,-2.841,662,559,46,0.522,3600,2.841
1268,560,662,46,0.442,-3200,-2.524,662,560,46,0.522,3200,2.524
1269,560,663,46,0.441,-3500,-2.758,663,560,46,0.522,3500,2.758
1270,560,663,47,0.441,-3500,-2.756,663,560,47,0.522,3500,2.756
1271,561,663,47,0.441,-3100,-2.439,663,561,47,0.522,3100,2.439
1272,562,663,47,0.442,-2900,-2.28,663,562,47,0.521,2900,2.28
1273,562,664,47,0.441,-3300,-2.592,664,562,47,0.522,3300,2.592
1274,562,665,47,0.441,-3500,-2.747,665,562,47,0.522,3500,2.747
1275,562,666,47,0.441,-3600,-2.824,666,562,47,0.522,3600,2.824
1276,563,666,47,0.441,-3400,-2.665,666,563,47,0.522,3400,2.665
1277,563,667,47,0.441,-3800,-2.976,667,563,47,0.522,3800,2.976
1278,564,667,47,0.441,-3500,-2.739,667,564,47,0.522,3500,2.739
1279,565,667,47,0.442,-3100,-2.424,667,565,47,0.522,3100,2.424
1280,565,668,47,0.441,-3300,-2.578,668,565,47,0.522,3300,2.578
1281,566,668,47,0.442,-3000,-2.342,668,566,47,0.521,3000,2.342
1282,566,669,47,0.441,-3200,-2.496,669,566,47,0.522,3200,2.496
1283,566,670,47,0.441,-3400,-2.65,670,566,47,0.522,3400,2.65
1284,566,671,47,0.441,-3500,-2.726,671,566,47,0.523,3500,2.726
1285,566,672,47,0.44,-3700,-2.879,672,566,47,0.523,3700,2.879
1286,567,672,47,0.441,-3300,-2.566,672,567,47,0.523,3300,2.566
1287,568,672,47,0.441,-3100,-2.409,672,568,47,0.522,3100,2.409
1288,568,673,47,0.441,-3300,-2.562,673,568,47,0.523,3300,2.562
1289,568,673,48,0.441,-3300,-2.56,673,568,48,0.522,3300,2.56
1290,568,674,48,0.44,-3500,-2.713,674,568,48,0.522,3500,2.713
1291,569,674,48,0.441,-3300,-2.556,674,569,48,0.522,3300,2.556
1292,570,674,48,0.441,-3100,-2.399,674,570,48,0.522,3100,2.399
1293,571,674,48,0.442,-2900,-2.243,674,571,48,0.521,2900,2.243
1294,572,674,48,0.442,-2500,-1.932,674,572,48,0.521,2500,1.932
1295,573,674,48,0.442,-2300,-1.776,674,573,48,0.52,2300,1.776
1296,573,675,48,0.442,-2400,-1.852,675,573,48,0.521,2400,1.852
1297,573,676,48,0.442,-2600,-2.005,676,573,48,0.521,2600,2.005
1298,573,677,48,0.441,-2800,-2.157,677,573,48,0.522,2800,2.157
1299,573,678,48,0.441,-3200,-2.463,678,573,48,0.522,3200,2.463
1300,573,679,48,0.441,-3400,-2.615,679,573,48,0.522,3400,2.615
1301,573,680,48,0.44,-3600,-2.767,680,573,48,0.523,3600,2.767
1302,573,680,49,0.44,-3600,-2.765,680,573,49,0.522,3600,2.765
1303,573,681,49,0.44,-3900,-2.993,681,573,49,0.523,3900,2.993
1304,573,682,49,0.439,-4000,-3.067,682,573,49,0.523,4000,3.067
1305,573,683,49,0.439,-4200,-3.218,683,573,49,0.523,4200,3.218
1306,574,683,49,0.44,-4000,-3.063,683,574,49,0.523,4000,3.063
1307,574,684,49,0.439,-4400,-3.366,684,574,49,0.523,4400,3.366
1308,575,684,49,0.44,-4100,-3.135,684,575,49,0.523,4100,3.135
1309,576,684,49,0.44,-3900,-2.979,684,576,49,0.523,3900,2.979
1310,576,685,49,0.44,-4300,-3.282,685,576,49,0.523,4300,3.282
1311,576,686,49,0.439,-4500,-3.432,686,576,49,0.523,4500,3.432
1312,577,686,49,0.44,-4100,-3.125,686,577,49,0.523,4100,3.125
1313,578,686,49,0.44,-3700,-2.818,686,578,49,0.522,3700,2.818
1314,579,686,49,0.441,-3400,-2.588,686,579,49,0.522,3400,2.588
1315,579,687,49,0.44,-3700,-2.814,687,579,49,0.522,3700,2.814
1316,579,688,49,0.44,-3900,-2.964,688,579,49,0.523,3900,2.964
1317,580,688,49,0.44,-3500,-2.658,688,580,49,0.522,3500,2.658
1318,580,689,49,0.44,-3600,-2.731,689,580,49,0.523,3600,2.731
1319,581,689,49,0.44,-3300,-2.502,689,581,49,0.522,3300,2.502
1320,582,689,49,0.441,-2900,-2.197,689,582,49,0.522,2900,2.197
1321,583,689,49,0.441,-2700,-2.044,689,583,49,0.522,2700,2.044
1322,583,690,49,0.441,-2900,-2.194,690,583,49,0.522,2900,2.194
1323,583,691,49,0.441,-3200,-2.419,691,583,49,0.522,3200,2.419
1324,583,692,49,0.44,-3300,-2.492,692,583,49,0.523,3300,2.492
1325,584,692,49,0.441,-3000,-2.264,692,584,49,0.522,3000,2.264
1326,584,693,49,0.44,-3100,-2.338,693,584,49,0.523,3100,2.338
1327,584,694,49,0.44,-3300,-2.487,694,584,49,0.523,3300,2.487
1328,585,694,49,0.441,-2900,-2.184,694,585,49,0.523,2900,2.184
1329,586,694,49,0.441,-2700,-2.032,694,586,49,0.522,2700,2.032
1330,586,695,49,0.441,-3300,-2.481,695,586,49,0.523,3300,2.481
1331,586,695,50,0.44,-3300,-2.479,695,586,50,0.522,3300,2.479
1332,586,696,50,0.44,-3600,-2.703,696,586,50,0.523,3600,2.703
1333,586,697,50,0.44,-3700,-2.776,697,586,50,0.523,3700,2.776
1334,586,698,50,0.439,-4100,-3.073,698,586,50,0.523,4100,3.073
1335,587,698,50,0.44,-3900,-2.921,698,587,50,0.523,3900,2.921
1336,588,698,50,0.44,-3700,-2.769,698,588,50,0.522,3700,2.769
1337,588,698,51,0.44,-3700,-2.767,698,588,51,0.522,3700,2.767
1338,588,699,51,0.439,-3900,-2.915,699,588,51,0.522,3900,2.915
1339,589,699,51,0.44,-3500,-2.614,699,589,51,0.522,3500,2.614
1340,589,700,51,0.44,-3600,-2.687,700,589,51,0.522,3600,2.687
1341,590,700,51,0.44,-3400,-2.535,700,590,51,0.522,3400,2.535
1342,590,701,51,0.44,-3600,-2.683,701,590,51,0.522,3600,2.683
1343,591,701,51,0.44,-3400,-2.532,701,591,51,0.522,3400,2.532
1344,591,702,51,0.44,-3500,-2.604,702,591,51,0.522,3500,2.604
1345,592,702,51,0.44,-3300,-2.454,702,592,51,0.522,3300,2.454
1346,592,703,51,0.44,-3600,-2.675,703,592,51,0.522,3600,2.675
1347,592,704,51,0.439,-3700,-2.747,704,592,51,0.523,3700,2.747
1348,592,705,51,0.439,-4100,-3.042,705,592,51,0.523,4100,3.042
1349,593,705,51,0.44,-3700,-2.743,705,593,51,0.523,3700,2.743
1350,593,705,52,0.439,-3700,-2.741,705,593,52,0.522,3700,2.741
1351,593,706,52,0.439,-4000,-2.961,706,593,52,0.523,4000,2.961
1352,594,706,52,0.439,-3700,-2.737,706,594,52,0.522,3700,2.737
1353,594,706,53,0.439,-3700,-2.735,706,594,53,0.522,3700,2.735
1354,594,707,53,0.439,-3900,-2.88,707,594,53,0.522,3900,2.88
1355,594,708,53,0.438,-4100,-3.026,708,594,53,0.523,4100,3.026
1356,594,709,53,0.438,-4300,-3.171,709,594,53,0.523,4300,3.171
1357,594,710,53,0.438,-4500,-3.316,710,594,53,0.523,4500,3.316
1358,595,710,53,0.438,-4100,-3.019,710,595,53,0.523,4100,3.019
1359,595,710,54,0.438,-4100,-3.017,710,595,54,0.522,4100,3.017
1360,595,711,54,0.438,-4500,-3.309,711,595,54,0.523,4500,3.309
1361,595,712,54,0.437,-4600,-3.38,712,595,54,0.523,4600,3.38
1362,595,713,54,0.437,-4800,-3.524,713,595,54,0.523,4800,3.524
1363,595,714,54,0.437,-5200,-3.815,714,595,54,0.524,5200,3.815
1364,596,714,54,0.437,-4800,-3.519,714,596,54,0.523,4800,3.519
1365,596,715,54,0.437,-5200,-3.81,715,596,54,0.524,5200,3.81
1366,597,715,54,0.437,-4800,-3.514,715,597,54,0.523,4800,3.514
1367,598,715,54,0.437,-4600,-3.365,715,598,54,0.523,4600,3.365
1368,599,715,54,0.438,-4400,-3.216,715,599,54,0.523,4400,3.216
1369,600,715,54,0.438,-4100,-2.995,715,600,54,0.522,4100,2.995
1370,600,716,54,0.438,-4300,-3.139,716,600,54,0.523,4300,3.139
1371,600,717,54,0.438,-4500,-3.282,717,600,54,0.523,4500,3.282
1372,601,717,54,0.438,-4200,-3.061,717,601,54,0.523,4200,3.061
1373,601,718,54,0.438,-4300,-3.132,718,601,54,0.523,4300,3.132
1374,601,719,54,0.437,-4500,-3.275,719,601,54,0.523,4500,3.275
1375,602,719,54,0.438,-4300,-3.127,719,602,54,0.523,4300,3.127
1376,602,720,54,0.438,-4500,-3.27,720,602,54,0.523,4500,3.27
1377,602,721,54,0.437,-4900,-3.558,721,602,54,0.524,4900,3.558
1378,602,722,54,0.437,-5300,-3.846,722,602,54,0.524,5300,3.846
1379,602,723,54,0.437,-5500,-3.988,723,602,54,0.524,5500,3.988
1380,603,723,54,0.437,-5200,-3.768,723,603,54,0.524,5200,3.768
1381,604,723,54,0.437,-4800,-3.476,723,604,54,0.524,4800,3.476
1382,604,724,54,0.437,-4900,-3.546,724,604,54,0.524,4900,3.546
1383,605,724,54,0.437,-4500,-3.254,724,605,54,0.523,4500,3.254
1384,605,725,54,0.437,-4700,-3.396,725,605,54,0.524,4700,3.396
1385,605,726,54,0.437,-5100,-3.682,726,605,54,0.524,5100,3.682
1386,605,727,54,0.437,-5300,-3.824,727,605,54,0.525,5300,3.824
1387,605,728,54,0.436,-5400,-3.893,728,605,54,0.525,5400,3.893
1388,605,729,54,0.436,-5600,-4.035,729,605,54,0.525,5600,4.035
1389,606,729,54,0.436,-5400,-3.888,729,606,54,0.525,5400,3.888
1390,606,730,54,0.436,-5800,-4.173,730,606,54,0.525,5800,4.173
1391,606,731,54,0.436,-6200,-4.457,731,606,54,0.526,6200,4.457
1392,607,731,54,0.436,-5600,-4.023,731,607,54,0.525,5600,4.023
1393,607,732,54,0.436,-5800,-4.164,732,607,54,0.525,5800,4.164
1394,608,732,54,0.436,-5600,-4.017,732,608,54,0.525,5600,4.017
1395,609,732,54,0.437,-5200,-3.728,732,609,54,0.525,5200,3.728
1396,609,733,54,0.436,-5400,-3.868,733,609,54,0.525,5400,3.868
1397,610,733,54,0.437,-5000,-3.579,733,610,54,0.525,5000,3.579
1398,611,733,54,0.437,-4600,-3.29,733,611,54,0.524,4600,3.29
1399,612,733,54,0.437,-4200,-3.002,733,612,54,0.524,4200,3.002
1400,613,733,54,0.438,-4000,-2.857,733,613,54,0.524,4000,2.857
1401,614,733,54,0.438,-3600,-2.57,733,614,54,0.523,3600,2.57
1402,614,734,54,0.438,-3800,-2.71,734,614,54,0.524,3800,2.71
1403,615,734,54,0.438,-3600,-2.566,734,615,54,0.523,3600,2.566
1404,616,734,54,0.439,-3400,-2.422,734,616,54,0.523,3400,2.422
1405,617,734,54,0.439,-3200,-2.278,734,617,54,0.522,3200,2.278
1406,617,735,54,0.439,-3600,-2.56,735,617,54,0.523,3600,2.56
1407,617,736,54,0.439,-3800,-2.701,736,617,54,0.523,3800,2.701
1408,617,737,54,0.438,-3900,-2.77,737,617,54,0.523,3900,2.77
1409,617,738,54,0.438,-4200,-2.981,738,617,54,0.524,4200,2.981
1410,617,739,54,0.438,-4400,-3.121,739,617,54,0.524,4400,3.121
1411,618,739,54,0.438,-4100,-2.906,739,618,54,0.524,4100,2.906
1412,618,740,54,0.438,-4500,-3.187,740,618,54,0.524,4500,3.187
1413,619,740,54,0.438,-4300,-3.043,740,619,54,0.524,4300,3.043
1414,620,740,54,0.438,-4100,-2.9,740,620,54,0.523,4100,2.9
1415,620,741,54,0.438,-4500,-3.18,741,620,54,0.524,4500,3.18
1416,620,742,54,0.438,-4600,-3.249,742,620,54,0.524,4600,3.249
1417,620,743,54,0.438,-4800,-3.387,743,620,54,0.524,4800,3.387
1418,621,743,54,0.438,-4400,-3.103,743,621,54,0.524,4400,3.103
1419,621,744,54,0.438,-4600,-3.242,744,621,54,0.524,4600,3.242
1420,622,744,54,0.438,-4400,-3.099,744,622,54,0.524,4400,3.099
1421,622,745,54,0.438,-4800,-3.378,745,622,54,0.524,4800,3.378
1422,622,746,54,0.437,-5200,-3.657,746,622,54,0.525,5200,3.657
1423,622,747,54,0.437,-5600,-3.935,747,622,54,0.525,5600,3.935
1424,622,748,54,0.437,-5700,-4.003,748,622,54,0.525,5700,4.003
1425,622,749,54,0.436,-5800,-4.07,749,622,54,0.526,5800,4.07
1426,622,750,54,0.436,-6000,-4.208,750,622,54,0.526,6000,4.208
1427,622,751,54,0.436,-6200,-4.345,751,622,54,0.526,6200,4.345
1428,622,752,54,0.436,-6600,-4.622,752,622,54,0.527,6600,4.622
1429,623,752,54,0.436,-6400,-4.479,752,623,54,0.526,6400,4.479
1430,623,753,54,0.436,-6800,-4.755,753,623,54,0.527,6800,4.755
1431,624,753,54,0.436,-6400,-4.472,753,624,54,0.526,6400,4.472
1432,625,753,54,0.436,-6000,-4.19,753,625,54,0.526,6000,4.19
1433,625,754,54,0.436,-6400,-4.466,754,625,54,0.526,6400,4.466
1434,625,755,54,0.436,-6700,-4.672,755,625,54,0.526,6700,4.672
1435,625,756,54,0.436,-7000,-4.878,756,625,54,0.527,7000,4.878
1436,626,756,54,0.436,-6800,-4.735,756,626,54,0.526,6800,4.735
1437,626,757,54,0.436,-7200,-5.01,757,626,54,0.527,7200,5.01
1438,626,758,54,0.435,-7400,-5.146,758,626,54,0.527,7400,5.146
1439,626,759,54,0.435,-7800,-5.42,759,626,54,0.527,7800,5.42
1440,626,760,54,0.435,-8000,-5.556,760,626,54,0.528,8000,5.556
1441,626,761,54,0.434,-8200,-5.69,761,626,54,0.528,8200,5.69
1442,626,762,54,0.434,-8800,-6.103,762,626,54,0.528,8800,6.103
1443,627,762,54,0.435,-8500,-5.891,762,627,54,0.528,8500,5.891
1444,627,763,54,0.434,-8900,-6.163,763,627,54,0.528,8900,6.163
1445,627,764,54,0.434,-9000,-6.228,764,627,54,0.529,9000,6.228
1446,628,764,54,0.434,-8700,-6.017,764,628,54,0.528,8700,6.017
1447,629,764,54,0.435,-8300,-5.736,764,629,54,0.528,8300,5.736
1448,629,765,54,0.434,-8400,-5.801,765,629,54,0.528,8400,5.801
1449,629,766,54,0.434,-8800,-6.073,766,629,54,0.529,8800,6.073
1450,629,767,54,0.434,-9200,-6.345,767,629,54,0.529,9200,6.345
1451,629,768,54,0.433,-9400,-6.478,768,629,54,0.529,9400,6.478
1452,629,769,54,0.433,-9500,-6.543,769,629,54,0.53,9500,6.543
1453,629,770,54,0.433,-9800,-6.745,770,629,54,0.53,9800,6.745
1454,629,771,54,0.433,-10400,-7.153,771,629,54,0.53,10400,7.153
1455,629,771,55,0.432,-10400,-7.148,771,629,55,0.53,10400,7.148
1456,630,771,55,0.433,-10200,-7.005,771,630,55,0.53,10200,7.005
1457,631,771,55,0.433,-9900,-6.795,771,631,55,0.529,9900,6.795
1458,631,772,55,0.433,-10100,-6.927,772,631,55,0.529,10100,6.927
1459,631,773,55,0.432,-10400,-7.128,773,631,55,0.53,10400,7.128
1460,631,774,55,0.432,-10800,-7.397,774,631,55,0.53,10800,7.397
1461,632,774,55,0.433,-10400,-7.118,774,632,55,0.53,10400,7.118
1462,632,775,55,0.432,-10800,-7.387,775,632,55,0.53,10800,7.387
1463,632,776,55,0.432,-11200,-7.656,776,632,55,0.53,11200,7.656
1464,632,777,55,0.432,-11600,-7.923,777,632,55,0.531,11600,7.923
1465,632,778,55,0.431,-11700,-7.986,778,632,55,0.531,11700,7.986
1466,632,779,55,0.431,-12100,-8.254,779,632,55,0.531,12100,8.254
1467,633,779,55,0.431,-11700,-7.975,779,633,55,0.531,11700,7.975
1468,634,779,55,0.432,-11300,-7.698,779,634,55,0.531,11300,7.698
1469,634,780,55,0.432,-11400,-7.76,780,634,55,0.531,11400,7.76
1470,634,781,55,0.431,-11800,-8.027,781,634,55,0.531,11800,8.027
1471,635,781,55,0.432,-11400,-7.75,781,635,55,0.531,11400,7.75
1472,635,782,55,0.431,-11600,-7.88,782,635,55,0.531,11600,7.88
1473,635,783,55,0.431,-12000,-8.147,783,635,55,0.532,12000,8.147
1474,635,784,55,0.431,-12200,-8.277,784,635,55,0.532,12200,8.277
1475,636,784,55,0.431,-11900,-8.068,784,636,55,0.532,11900,8.068
1476,636,785,55,0.431,-12100,-8.198,785,636,55,0.532,12100,8.198
1477,636,786,55,0.431,-12500,-8.463,786,636,55,0.532,12500,8.463
1478,636,787,55,0.43,-12900,-8.728,787,636,55,0.532,12900,8.728
1479,636,788,55,0.43,-13300,-8.993,788,636,55,0.533,13300,8.993
1480,637,788,55,0.43,-13000,-8.784,788,637,55,0.532,13000,8.784
1481,637,789,55,0.43,-13200,-8.913,789,637,55,0.533,13200,8.913
1482,637,790,55,0.43,-13600,-9.177,790,637,55,0.533,13600,9.177
1483,637,791,55,0.43,-14000,-9.44,791,637,55,0.533,14000,9.44
1484,637,792,55,0.429,-14200,-9.569,792,637,55,0.534,14200,9.569
1485,637,793,55,0.429,-14600,-9.832,793,637,55,0.534,14600,9.832
1486,638,793,55,0.429,-14400,-9.69,793,638,55,0.534,14400,9.69
1487,638,794,55,0.429,-14600,-9.818,794,638,55,0.534,14600,9.818
1488,639,794,55,0.429,-14200,-9.543,794,639,55,0.534,14200,9.543
1489,640,794,55,0.43,-13900,-9.335,794,640,55,0.533,13900,9.335
1490,640,794,56,0.43,-13900,-9.329,794,640,56,0.533,13900,9.329
1491,640,794,57,0.429,-13900,-9.323,794,640,57,0.533,13900,9.323
1492,641,794,57,0.43,-13500,-9.048,794,641,57,0.532,13500,9.048
1493,641,795,57,0.429,-13900,-9.31,795,641,57,0.532,13900,9.31
1494,642,795,57,0.43,-13500,-9.036,795,642,57,0.532,13500,9.036
1495,643,795,57,0.43,-13300,-8.896,795,643,57,0.532,13300,8.896
1496,643,796,57,0.43,-13400,-8.957,796,643,57,0.532,13400,8.957
1497,643,797,57,0.43,-13500,-9.018,797,643,57,0.532,13500,9.018
1498,643,798,57,0.429,-13900,-9.279,798,643,57,0.533,13900,9.279
1499,644,798,57,0.43,-13700,-9.139,798,644,57,0.532,13700,9.139
1500,645,798,57,0.43,-13500,-9,798,645,57,0.532,13500,9
1501,645,799,57,0.43,-13700,-9.127,799,645,57,0.532,13700,9.127
1502,646,799,57,0.43,-13300,-8.855,799,646,57,0.532,13300,8.855
1503,646,800,57,0.43,-13500,-8.982,800,646,57,0.532,13500,8.982
1504,647,800,57,0.43,-13200,-8.777,800,647,57,0.532,13200,8.777
1505,648,800,57,0.431,-12800,-8.505,800,648,57,0.532,12800,8.505
